,period,month,year,stateDescription,price,sales
490,2019-10-01,10,2019,Delaware,7.54,155.61924
491,2019-11-01,11,2019,Delaware,7.57,175.1561
492,2019-12-01,12,2019,Delaware,7.45,152.50604
493,2020-01-01,1,2020,Delaware,6.06,190.2681
494,2020-02-01,2,2020,Delaware,6.61,159.91223
495,2020-03-01,3,2020,Delaware,6.14,161.4587
496,2020-04-01,4,2020,Delaware,6.18,158.90982
497,2020-05-01,5,2020,Delaware,6.22,166.30843
498,2020-06-01,6,2020,Delaware,6.54,172.84095
499,2020-07-01,7,2020,Delaware,7.02,196.19064
500,2020-08-01,8,2020,Delaware,6.21,209.03817
501,2020-09-01,9,2020,Delaware,8.84,92.32702
502,2020-10-01,10,2020,Delaware,6.78,171.4006
503,2020-11-01,11,2020,Delaware,7.73,190.17856
504,2020-12-01,12,2020,Delaware,7.0,186.58679
505,2021-01-01,1,2021,Delaware,6.97,162.47661
506,2021-02-01,2,2021,Delaware,8.12,150.72569
507,2021-03-01,3,2021,Delaware,7.19,143.20931
508,2021-04-01,4,2021,Delaware,7.65,151.82318
509,2021-05-01,5,2021,Delaware,7.56,184.58733
510,2021-06-01,6,2021,Delaware,7.32,206.33494
511,2021-07-01,7,2021,Delaware,7.41,208.29722
512,2021-08-01,8,2021,Delaware,7.59,195.02241
513,2021-09-01,9,2021,Delaware,7.78,172.92621
514,2021-10-01,10,2021,Delaware,7.94,180.34256
515,2021-11-01,11,2021,Delaware,7.89,182.05068
516,2021-12-01,12,2021,Delaware,7.79,175.21586
517,2022-01-01,1,2022,Delaware,8.65,166.95877
518,2022-02-01,2,2022,Delaware,8.11,170.75001
519,2022-03-01,3,2022,Delaware,8.01,167.74141
520,2022-04-01,4,2022,Delaware,8.12,168.3612
521,2022-05-01,5,2022,Delaware,8.86,158.23733
522,2022-06-01,6,2022,Delaware,9.2,181.16407
523,2022-07-01,7,2022,Delaware,10.24,193.0102
524,2022-08-01,8,2022,Delaware,11.48,187.42608
525,2022-09-01,9,2022,Delaware,10.0,163.91879
526,2022-10-01,10,2022,Delaware,8.93,164.29944
527,2022-11-01,11,2022,Delaware,8.71,164.44981
528,2022-12-01,12,2022,Delaware,10.44,164.70082
529,2023-01-01,1,2023,Delaware,9.04,145.80958
530,2023-02-01,2,2023,Delaware,8.98,146.40835
531,2023-03-01,3,2023,Delaware,7.92,157.74501
532,2023-04-01,4,2023,Delaware,7.61,151.30273
533,2001-01-01,1,2001,East North Central,4.28,17290.38928
534,2001-02-01,2,2001,East North Central,4.2,18073.47113
535,2001-03-01,3,2001,East North Central,4.28,17689.92769
536,2001-04-01,4,2001,East North Central,4.27,16967.77216
537,2001-05-01,5,2001,East North Central,4.52,17805.49117
538,2001-06-01,6,2001,East North Central,4.57,17882.08987
539,2001-07-01,7,2001,East North Central,4.64,17920.95816
540,2001-08-01,8,2001,East North Central,4.57,17857.19953
541,2001-09-01,9,2001,East North Central,4.66,16874.37859
542,2001-10-01,10,2001,East North Central,4.53,17362.13903
543,2001-11-01,11,2001,East North Central,4.57,16093.67149
544,2001-12-01,12,2001,East North Central,4.4,15685.2429
545,2002-01-01,1,2002,East North Central,4.5,15290.1564
546,2002-02-01,2,2002,East North Central,4.49,16249.55631
547,2002-03-01,3,2002,East North Central,4.55,16854.04581
548,2002-04-01,4,2002,East North Central,4.48,16721.50638
549,2002-05-01,5,2002,East North Central,4.59,17468.25082
550,2002-06-01,6,2002,East North Central,4.88,18105.11646
551,2002-07-01,7,2002,East North Central,4.82,17858.87698
552,2002-08-01,8,2002,East North Central,4.78,18077.04675
553,2002-09-01,9,2002,East North Central,4.77,17456.9323
554,2002-10-01,10,2002,East North Central,4.61,17485.2493
555,2002-11-01,11,2002,East North Central,4.42,16823.61134
556,2002-12-01,12,2002,East North Central,4.6,15921.09216
557,2003-01-01,1,2003,East North Central,4.54,17267.01952
558,2003-02-01,2,2003,East North Central,4.6,17082.85777
559,2003-03-01,3,2003,East North Central,4.62,17383.43718
560,2003-04-01,4,2003,East North Central,4.47,18137.72867
561,2003-05-01,5,2003,East North Central,4.65,17996.17639
562,2003-06-01,6,2003,East North Central,4.66,18236.34296
563,2003-07-01,7,2003,East North Central,4.81,17889.93857
564,2003-08-01,8,2003,East North Central,4.89,19097.61169
565,2003-09-01,9,2003,East North Central,4.6,17788.84174
566,2003-10-01,10,2003,East North Central,4.68,18156.49767
567,2003-11-01,11,2003,East North Central,4.48,17694.59153
568,2003-12-01,12,2003,East North Central,4.57,17056.33031
569,2004-01-01,1,2004,East North Central,4.59,16911.9176
570,2004-02-01,2,2004,East North Central,4.47,17359.77942
571,2004-03-01,3,2004,East North Central,4.52,18188.40723
572,2004-04-01,4,2004,East North Central,4.63,17468.55596
573,2004-05-01,5,2004,East North Central,4.58,19108.34755
574,2004-06-01,6,2004,East North Central,4.78,18557.56491
575,2004-07-01,7,2004,East North Central,4.95,18377.72376
576,2004-08-01,8,2004,East North Central,4.98,18650.60181
577,2004-09-01,9,2004,East North Central,4.65,18653.0856
578,2004-10-01,10,2004,East North Central,4.74,18396.90935
579,2004-11-01,11,2004,East North Central,4.55,18411.07397
580,2004-12-01,12,2004,East North Central,4.67,17712.73286
581,2005-01-01,1,2005,East North Central,4.75,17195.09495
582,2005-02-01,2,2005,East North Central,4.69,16787.30337
583,2005-03-01,3,2005,East North Central,4.67,17668.59907
584,2005-04-01,4,2005,East North Central,4.76,17166.14787
585,2005-05-01,5,2005,East North Central,4.75,18293.03815
586,2005-06-01,6,2005,East North Central,5.05,18703.053
587,2005-07-01,7,2005,East North Central,5.23,17881.09403
588,2005-08-01,8,2005,East North Central,5.17,18895.4456
589,2005-09-01,9,2005,East North Central,5.02,18451.58906
590,2005-10-01,10,2005,East North Central,4.98,18207.75659
591,2005-11-01,11,2005,East North Central,4.89,17302.26555
592,2005-12-01,12,2005,East North Central,4.93,17756.38376
593,2006-01-01,1,2006,East North Central,5.03,17116.9112
594,2006-02-01,2,2006,East North Central,5.08,17131.25999
595,2006-03-01,3,2006,East North Central,5.13,17838.36423
596,2006-04-01,4,2006,East North Central,5.23,17184.47904
597,2006-05-01,5,2006,East North Central,5.38,17537.7315
598,2006-06-01,6,2006,East North Central,5.48,17685.31338
599,2006-07-01,7,2006,East North Central,5.71,18159.85453
600,2006-08-01,8,2006,East North Central,5.67,18282.21049
601,2006-09-01,9,2006,East North Central,5.53,17868.10265
602,2006-10-01,10,2006,East North Central,5.36,17658.65097
603,2006-11-01,11,2006,East North Central,5.31,16780.09169
604,2006-12-01,12,2006,East North Central,5.32,16451.14831
605,2007-01-01,1,2007,East North Central,5.76,17251.2719
606,2007-02-01,2,2007,East North Central,5.84,16685.52186
607,2007-03-01,3,2007,East North Central,5.81,17715.3856
608,2007-04-01,4,2007,East North Central,5.77,17836.4725
609,2007-05-01,5,2007,East North Central,5.87,18424.51521
610,2007-06-01,6,2007,East North Central,6.02,18282.01267
611,2007-07-01,7,2007,East North Central,6.14,18042.97621
612,2007-08-01,8,2007,East North Central,6.17,18812.49113
613,2007-09-01,9,2007,East North Central,6.01,17889.12905
614,2007-10-01,10,2007,East North Central,5.83,18520.51236
615,2007-11-01,11,2007,East North Central,5.85,17393.59938
616,2007-12-01,12,2007,East North Central,5.67,17097.99213
617,2008-01-01,1,2008,East North Central,5.99,17677.13177
618,2008-02-01,2,2008,East North Central,6.07,17541.77882
619,2008-03-01,3,2008,East North Central,6.06,17804.1522
620,2008-04-01,4,2008,East North Central,6.28,17347.15035
621,2008-05-01,5,2008,East North Central,6.15,17863.85722
622,2008-06-01,6,2008,East North Central,6.42,17871.06636
623,2008-07-01,7,2008,East North Central,6.86,18220.72744
624,2008-08-01,8,2008,East North Central,6.69,17989.67958
625,2008-09-01,9,2008,East North Central,6.63,17903.84388
626,2008-10-01,10,2008,East North Central,6.62,17635.57694
627,2008-11-01,11,2008,East North Central,6.49,16116.65769
628,2008-12-01,12,2008,East North Central,6.43,15740.04977
629,2009-01-01,1,2009,East North Central,6.72,15154.07887
630,2009-02-01,2,2009,East North Central,6.62,14712.63869
631,2009-03-01,3,2009,East North Central,6.63,15333.77398
632,2009-04-01,4,2009,East North Central,6.58,14629.94811
633,2009-05-01,5,2009,East North Central,6.73,14849.20483
634,2009-06-01,6,2009,East North Central,6.88,15019.6342
635,2009-07-01,7,2009,East North Central,6.86,15041.29477
636,2009-08-01,8,2009,East North Central,6.81,16251.52447
637,2009-09-01,9,2009,East North Central,6.53,15904.12132
638,2009-10-01,10,2009,East North Central,6.42,16183.45159
639,2009-11-01,11,2009,East North Central,6.22,15070.85269
640,2009-12-01,12,2009,East North Central,6.4,15678.4765
641,2010-01-01,1,2010,East North Central,6.41,15669.0624
642,2010-02-01,2,2010,East North Central,6.36,15624.83493
643,2010-03-01,3,2010,East North Central,6.31,16081.20942
644,2010-04-01,4,2010,East North Central,6.42,16029.81011
645,2010-05-01,5,2010,East North Central,6.47,16987.9058
646,2010-06-01,6,2010,East North Central,6.57,16935.80427
647,2010-07-01,7,2010,East North Central,6.73,17171.02871
648,2010-08-01,8,2010,East North Central,6.8,17855.74164
649,2010-09-01,9,2010,East North Central,6.63,16268.72975
650,2010-10-01,10,2010,East North Central,6.55,16656.07897
651,2010-11-01,11,2010,East North Central,6.55,16029.84525
652,2010-12-01,12,2010,East North Central,6.46,16823.43278
653,2011-01-01,1,2011,East North Central,6.32,16403.88013
654,2011-02-01,2,2011,East North Central,6.43,15480.3154
655,2011-03-01,3,2011,East North Central,6.39,17310.39341
656,2011-04-01,4,2011,East North Central,6.36,16204.82644
657,2011-05-01,5,2011,East North Central,6.42,16732.15402
658,2011-06-01,6,2011,East North Central,6.72,16829.85709
659,2011-07-01,7,2011,East North Central,6.77,17700.87568
660,2011-08-01,8,2011,East North Central,6.83,17676.1604
661,2011-09-01,9,2011,East North Central,6.61,17335.50262
662,2011-10-01,10,2011,East North Central,6.51,17266.39214
663,2011-11-01,11,2011,East North Central,6.45,16412.04437
664,2011-12-01,12,2011,East North Central,6.45,16210.16028
665,2012-01-01,1,2012,East North Central,6.4,16575.65224
666,2012-02-01,2,2012,East North Central,6.41,16642.64617
667,2012-03-01,3,2012,East North Central,6.4,16912.7798
668,2012-04-01,4,2012,East North Central,6.35,16960.52519
669,2012-05-01,5,2012,East North Central,6.51,17495.17488
670,2012-06-01,6,2012,East North Central,6.51,17133.08493
671,2012-07-01,7,2012,East North Central,6.76,17864.45548
672,2012-08-01,8,2012,East North Central,6.63,17908.92334
673,2012-09-01,9,2012,East North Central,6.58,16444.96801
674,2012-10-01,10,2012,East North Central,6.51,16783.44868
675,2012-11-01,11,2012,East North Central,6.48,15882.02521
676,2012-12-01,12,2012,East North Central,6.56,15617.40406
677,2013-01-01,1,2013,East North Central,6.42,16690.97589
678,2013-02-01,2,2013,East North Central,6.52,16016.89391
679,2013-03-01,3,2013,East North Central,6.56,16746.66965
680,2013-04-01,4,2013,East North Central,6.57,16219.96378
681,2013-05-01,5,2013,East North Central,6.71,17176.72328
682,2013-06-01,6,2013,East North Central,6.77,16583.31754
683,2013-07-01,7,2013,East North Central,6.89,16982.69928
684,2013-08-01,8,2013,East North Central,6.91,17422.52377
685,2013-09-01,9,2013,East North Central,6.74,16305.11219
686,2013-10-01,10,2013,East North Central,6.65,16590.13772
687,2013-11-01,11,2013,East North Central,6.53,15778.38286
688,2013-12-01,12,2013,East North Central,6.47,15759.1901
689,2014-01-01,1,2014,East North Central,7.1,16602.89139
690,2014-02-01,2,2014,East North Central,7.22,15611.06644
691,2014-03-01,3,2014,East North Central,7.09,16741.34388
692,2014-04-01,4,2014,East North Central,6.81,15870.31457
693,2014-05-01,5,2014,East North Central,6.86,17131.68221
694,2014-07-01,7,2014,East North Central,7.21,17324.8006
695,2014-08-01,8,2014,East North Central,7.22,17812.81169
696,2014-09-01,9,2014,East North Central,7.23,16777.736
697,2014-10-01,10,2014,East North Central,7.06,17025.24129
698,2014-11-01,11,2014,East North Central,6.93,16387.82311
699,2014-12-01,12,2014,East North Central,6.92,16095.48886
700,2015-01-01,1,2015,East North Central,6.83,16338.88729
701,2015-02-01,2,2015,East North Central,7.01,15781.00346
702,2015-03-01,3,2015,East North Central,7.11,16659.13544
703,2015-04-01,4,2015,East North Central,6.73,15897.00038
704,2015-05-01,5,2015,East North Central,6.76,16932.83162
705,2015-06-01,6,2015,East North Central,7.06,16922.12409
706,2015-07-01,7,2015,East North Central,7.28,16837.67008
707,2015-08-01,8,2015,East North Central,7.21,17128.72953
708,2015-09-01,9,2015,East North Central,7.07,16658.32053
709,2015-10-01,10,2015,East North Central,6.9,16297.62939
710,2015-11-01,11,2015,East North Central,6.87,15376.17391
711,2015-12-01,12,2015,East North Central,6.78,15534.83026
712,2016-01-01,1,2016,East North Central,6.78,15848.84308
713,2016-02-01,2,2016,East North Central,6.78,15761.66754
714,2016-03-01,3,2016,East North Central,6.78,16410.98289
715,2016-04-01,4,2016,East North Central,6.81,15661.51147
716,2016-05-01,5,2016,East North Central,6.89,16399.96006
717,2016-06-01,6,2016,East North Central,6.93,16459.2887
718,2016-07-01,7,2016,East North Central,7.05,17329.91122
719,2016-08-01,8,2016,East North Central,7.08,17770.46103
720,2016-09-01,9,2016,East North Central,7.02,16393.89309
721,2016-10-01,10,2016,East North Central,7.04,16032.54023
722,2016-11-01,11,2016,East North Central,6.98,15491.61716
723,2016-12-01,12,2016,East North Central,6.93,15763.17759
724,2017-01-01,1,2017,East North Central,7.13,15688.04347
725,2017-02-01,2,2017,East North Central,7.06,14768.47181
726,2017-03-01,3,2017,East North Central,7.16,16216.93838
727,2017-04-01,4,2017,East North Central,7.0,15367.24832
728,2017-05-01,5,2017,East North Central,7.11,16217.55285
729,2017-06-01,6,2017,East North Central,7.15,16478.94723
730,2017-07-01,7,2017,East North Central,7.16,16858.69731
731,2017-08-01,8,2017,East North Central,7.08,17138.01631
732,2017-09-01,9,2017,East North Central,7.06,16357.79991
733,2017-10-01,10,2017,East North Central,7.01,16081.93453
734,2017-11-01,11,2017,East North Central,7.04,15417.3986
735,2017-12-01,12,2017,East North Central,6.96,15562.90526
736,2018-01-01,1,2018,East North Central,7.4,15824.88791
737,2018-02-01,2,2018,East North Central,7.11,15185.08405
738,2018-03-01,3,2018,East North Central,6.93,16402.49344
739,2018-04-01,4,2018,East North Central,7.02,15508.45524
740,2018-05-01,5,2018,East North Central,7.04,16989.7442
741,2018-06-01,6,2018,East North Central,7.07,16831.37265
742,2018-07-01,7,2018,East North Central,7.14,17058.49614
743,2018-08-01,8,2018,East North Central,7.06,17762.92325
744,2018-09-01,9,2018,East North Central,7.02,16320.25514
745,2018-10-01,10,2018,East North Central,7.12,16470.59225
746,2018-11-01,11,2018,East North Central,7.1,15805.78022
747,2018-12-01,12,2018,East North Central,7.24,15714.55155
748,2019-01-01,1,2019,East North Central,7.06,16236.84284
749,2019-02-01,2,2019,East North Central,7.14,15042.70514
750,2019-03-01,3,2019,East North Central,7.1,16178.53126
751,2019-04-01,4,2019,East North Central,7.02,15574.86187
752,2019-05-01,5,2019,East North Central,6.85,16302.55986
753,2019-06-01,6,2019,East North Central,6.89,16042.53937
754,2019-07-01,7,2019,East North Central,6.94,17136.57924
755,2019-08-01,8,2019,East North Central,6.87,17177.14718
756,2019-09-01,9,2019,East North Central,6.74,16290.34221
757,2019-10-01,10,2019,East North Central,6.89,15914.27372
758,2019-11-01,11,2019,East North Central,6.82,15253.88367
759,2019-12-01,12,2019,East North Central,6.61,15167.30267
760,2020-01-01,1,2020,East North Central,6.65,15422.3393
761,2020-02-01,2,2020,East North Central,6.69,15259.15068
762,2020-03-01,3,2020,East North Central,6.53,15433.03408
763,2020-04-01,4,2020,East North Central,6.8,12487.59955
764,2020-05-01,5,2020,East North Central,6.83,12871.05741
765,2020-06-01,6,2020,East North Central,6.98,14336.79788
766,2020-07-01,7,2020,East North Central,6.99,15741.64132
767,2020-08-01,8,2020,East North Central,6.83,15992.2942
768,2020-09-01,9,2020,East North Central,6.8,15020.84555
769,2020-10-01,10,2020,East North Central,6.77,15429.15002
770,2020-11-01,11,2020,East North Central,6.69,14548.72101
771,2020-12-01,12,2020,East North Central,6.76,14724.31802
772,2021-01-01,1,2021,East North Central,6.59,14876.37207
773,2021-02-01,2,2021,East North Central,7.35,14306.5345
774,2021-03-01,3,2021,East North Central,6.83,15145.49842
775,2021-04-01,4,2021,East North Central,6.74,14695.92416
776,2021-05-01,5,2021,East North Central,6.85,15631.16826
777,2021-06-01,6,2021,East North Central,7.17,15853.13678
778,2021-07-01,7,2021,East North Central,7.3,16250.03415
779,2021-08-01,8,2021,East North Central,7.33,16724.51674
780,2021-09-01,9,2021,East North Central,7.45,15471.55871
781,2021-10-01,10,2021,East North Central,7.68,15568.55199
782,2021-11-01,11,2021,East North Central,7.79,15184.92894
783,2021-12-01,12,2021,East North Central,7.5,15025.29426
784,2022-01-01,1,2022,East North Central,7.62,15629.39878
785,2022-02-01,2,2022,East North Central,7.85,14462.59639
786,2022-03-01,3,2022,East North Central,7.72,15854.76649
787,2022-04-01,4,2022,East North Central,8.08,15025.2139
788,2022-05-01,5,2022,East North Central,8.62,15698.41018
789,2022-06-01,6,2022,East North Central,8.92,16302.90993
790,2022-07-01,7,2022,East North Central,9.02,16249.4077
791,2022-08-01,8,2022,East North Central,9.15,16893.97984
792,2022-09-01,9,2022,East North Central,8.79,15623.44371
793,2022-10-01,10,2022,East North Central,8.69,15320.86825
794,2022-11-01,11,2022,East North Central,8.35,14822.78976
795,2022-12-01,12,2022,East North Central,8.46,15181.69611
796,2023-01-01,1,2023,East North Central,8.38,15157.36212
797,2023-02-01,2,2023,East North Central,8.41,14090.47637
798,2023-03-01,3,2023,East North Central,8.21,15610.23076
799,2023-04-01,4,2023,East North Central,7.96,14621.4907
800,2001-01-01,1,2001,East South Central,3.78,9753.57927
801,2001-02-01,2,2001,East South Central,3.52,9397.05452
802,2001-03-01,3,2001,East South Central,3.53,9888.71168
803,2001-04-01,4,2001,East South Central,3.6,10161.70586
804,2001-05-01,5,2001,East South Central,3.76,9999.37596
805,2001-06-01,6,2001,East South Central,3.94,9618.61964
806,2001-07-01,7,2001,East South Central,4.09,9386.52251
807,2001-08-01,8,2001,East South Central,4.07,9669.92009
808,2001-09-01,9,2001,East South Central,3.73,9812.31938
809,2001-10-01,10,2001,East South Central,3.45,10281.54632
810,2001-11-01,11,2001,East South Central,3.45,10130.62667
811,2001-12-01,12,2001,East South Central,3.48,9942.46711
812,2002-01-01,1,2002,East South Central,3.52,10166.0836
813,2002-02-01,2,2002,East South Central,3.53,9819.39584
814,2002-03-01,3,2002,East South Central,3.52,10285.63446
815,2002-04-01,4,2002,East South Central,3.52,10501.94955
816,2002-05-01,5,2002,East South Central,3.66,10728.93875
817,2002-06-01,6,2002,East South Central,4.01,10058.66486
818,2002-07-01,7,2002,East South Central,4.01,10862.81412
819,2002-08-01,8,2002,East South Central,4.2,10172.80611
820,2002-09-01,9,2002,East South Central,3.81,10254.15027
821,2002-10-01,10,2002,East South Central,3.79,10076.84164
822,2002-11-01,11,2002,East South Central,3.54,10276.69588
823,2002-12-01,12,2002,East South Central,3.46,10089.60693
824,2003-01-01,1,2003,East South Central,3.72,10257.56826
825,2003-02-01,2,2003,East South Central,3.76,10114.59031
826,2003-03-01,3,2003,East South Central,3.67,10363.24346
827,2003-04-01,4,2003,East South Central,3.77,10628.66251
828,2003-05-01,5,2003,East South Central,3.74,10440.16484
829,2003-06-01,6,2003,East South Central,4.21,9836.93901
830,2003-07-01,7,2003,East South Central,4.3,9819.32645
831,2003-08-01,8,2003,East South Central,4.26,10398.13109
832,2003-09-01,9,2003,East South Central,3.91,10516.18
833,2003-10-01,10,2003,East South Central,3.64,10854.29972
834,2003-11-01,11,2003,East South Central,3.63,10547.62276
835,2003-12-01,12,2003,East South Central,3.73,10369.77858
836,2004-01-01,1,2004,East South Central,3.79,10376.29011
837,2004-02-01,2,2004,East South Central,3.87,10064.38477
838,2004-03-01,3,2004,East South Central,3.84,10615.22283
839,2004-04-01,4,2004,East South Central,3.94,10885.21086
840,2004-05-01,5,2004,East South Central,4.05,11080.47095
841,2004-06-01,6,2004,East South Central,4.44,10381.69002
842,2004-07-01,7,2004,East South Central,4.47,10609.73364
843,2004-08-01,8,2004,East South Central,4.44,10736.7647
844,2004-09-01,9,2004,East South Central,4.14,9988.65401
845,2004-10-01,10,2004,East South Central,3.98,10837.17476
846,2004-11-01,11,2004,East South Central,3.82,10762.72721
847,2004-12-01,12,2004,East South Central,3.71,10735.66414
848,2005-01-01,1,2005,East South Central,3.81,10711.07344
849,2005-02-01,2,2005,East South Central,3.86,10320.66125
850,2005-03-01,3,2005,East South Central,3.92,10917.47709
851,2005-04-01,4,2005,East South Central,3.91,10890.84972
852,2005-05-01,5,2005,East South Central,4.18,10953.13691
853,2005-06-01,6,2005,East South Central,4.81,10533.23173
854,2005-07-01,7,2005,East South Central,4.93,10412.30774
855,2005-08-01,8,2005,East South Central,4.99,10685.73792
856,2005-09-01,9,2005,East South Central,4.74,10390.50889
857,2005-10-01,10,2005,East South Central,4.39,10979.30678
858,2005-11-01,11,2005,East South Central,4.49,10853.8989
859,2005-12-01,12,2005,East South Central,4.42,10851.55264
860,2006-01-01,1,2006,East South Central,4.23,10623.98997
861,2006-02-01,2,2006,East South Central,4.37,10293.22363
862,2006-03-01,3,2006,East South Central,4.37,11014.72024
863,2006-04-01,4,2006,East South Central,4.65,10730.51997
864,2006-05-01,5,2006,East South Central,4.67,11038.11879
865,2006-06-01,6,2006,East South Central,5.46,10663.55454
866,2006-07-01,7,2006,East South Central,5.44,10812.46751
867,2006-08-01,8,2006,East South Central,5.56,11123.91147
868,2006-09-01,9,2006,East South Central,4.97,11173.31237
869,2006-10-01,10,2006,East South Central,4.68,11148.1076
